home_listing_id,name,availability,price,image[0].url,url,address.addr1,address.city,address.region,address.country,latitude,longitude,property_type,listing_type
7797360,SE VENDE CASA IMPECABLE EN BARRIO JOSE MUÑOZ CARLOS PAZ,for_sale,250000.00 USD,https://static.tokkobroker.com/w_pics/7797360_113319861768480706229342762770963998412224822426471207614707522065444065464644.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797360,Argentina | Cordoba | Punilla | Villa Carlos Paz | José Muñoz,,,Argentina | Cordoba | Punilla | Villa Carlos Paz | José Muñoz,-31.416938500000000,-64.487164300000003,house,for_sale_by_agent
7797378,SE VENDE DEPARTAMENTO EN VILLA CARLOS PAZ FLIA DERQUI,for_sale,250000.00 USD,https://static.tokkobroker.com/w_pics/7797378_75597639768279242897810548034609229287417969600742318722204723229348343624146.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797378,Argentina | Cordoba | Punilla | Villa Carlos Paz,,,Argentina | Cordoba | Punilla | Villa Carlos Paz,-31.412320900000000,-64.494175999999995,apartment,for_sale_by_agent
7857152,CASA EN VENTA EN CAÑITAS CON PILETA,for_sale,259000.00 USD,https://static.tokkobroker.com/w_pics/7857152_111482470579746280868901826115183348646846052554404172050644410050890153335759.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7857152,Argentina | Cordoba | Punilla | Malagueño,,,Argentina | Cordoba | Punilla | Malagueño,-31.4202675,-64.6214281,house,for_sale_by_agent
7797361,EN VENTA CASA COSTA AZUL VILLA CARLOS PAZ,for_sale,260000.00 USD,https://static.tokkobroker.com/w_pics/7797361_26152376626121450085889653298782512385530792698574631689380877821245009230988.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797361,Argentina | Cordoba | Punilla | Villa Carlos Paz,,,Argentina | Cordoba | Punilla | Villa Carlos Paz,-31.393066600000000,-64.465918799999997,house,for_sale_by_agent
7797385,DEPARTAMENTO EN VENTA SOBRE COSTANERA DE CARLOS PAZ,for_sale,265000.00 USD,https://static.tokkobroker.com/w_pics/7797385_80943761431418706248662122903304860253821571644907532558873508225491328725370.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797385,Argentina | Cordoba | Punilla | Villa Carlos Paz,,,Argentina | Cordoba | Punilla | Villa Carlos Paz,-31.408450399999999,-64.492646300000004,apartment,for_sale_by_agent
7797356,EN VENTA CASA A ESTRENAR VILLA CARLOS PAZ SANTA RITA,for_sale,265000.00 USD,https://static.tokkobroker.com/w_pics/7797356_55115433534577677950781660908855971400121284737403080080469142272048353760154.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797356,Argentina | Cordoba | Punilla | Villa Carlos Paz,,,Argentina | Cordoba | Punilla | Villa Carlos Paz,-31.402315900000001,-64.479454700000005,house,for_sale_by_agent
7797367,SE VENDE CASA EN LA CUESTA VILLA CARLOS PAZ,for_sale,268000.00 USD,https://static.tokkobroker.com/w_pics/7797367_18061984222154972443889830624301888889206811217152373820108353587304247353430.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797367,Argentina | Cordoba | Punilla | Villa Carlos Paz | La Cuesta,,,Argentina | Cordoba | Punilla | Villa Carlos Paz | La Cuesta,-31.411537883186106,-64.477457000000001,house,for_sale_by_agent
7797481,SE VENDE CASA VILLA DEL LAGO EN VILLA CARLOS PAZ,for_sale,280000.00 USD,https://static.tokkobroker.com/w_pics/7797481_5626972651354807717412398398450612108806066124598567455615876112061789338108.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797481,Argentina | Cordoba | Punilla | Villa Carlos Paz | Villa del Lago,,,Argentina | Cordoba | Punilla | Villa Carlos Paz | Villa del Lago,-31.396385699999999,-64.498605100000006,house,for_sale_by_agent
7797516,SE VENDE LOTE SOL Y RIO EN VILLA CARLOS PAZ,for_sale,280000.00 USD,https://static.tokkobroker.com/w_pics/7797516_107535559425912736732291096786162042885799233336760878933201571461776691565157.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797516,Argentina | Cordoba | Punilla | Villa Carlos Paz,,,Argentina | Cordoba | Punilla | Villa Carlos Paz,-31.458733599999998,-64.509863799999905,land,for_sale_by_agent
7797463,"Casa en venta en Costa Azul Sur, Villa Carlos Paz.",for_sale,300000.00 USD,https://static.tokkobroker.com/w_pics/7797463_106863647326725096424923122152974555004886154563737874780374591938277186602161.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797463,Argentina | Cordoba | Punilla | Villa Carlos Paz,,,Argentina | Cordoba | Punilla | Villa Carlos Paz,-31.405544676051700,-64.473811999999995,house,for_sale_by_agent
7797351,EN VENTA CASA EN SANTA RITA DEL LAGO VILLA CARLOS PAZ,for_sale,310000.00 USD,https://static.tokkobroker.com/w_pics/7797351_81891256786700894731550956473818492645442183659832310240943297087106938464503.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797351,Argentina | Cordoba | Punilla | Villa Carlos Paz,,,Argentina | Cordoba | Punilla | Villa Carlos Paz,-31.404028300000000,-64.474223299999906,house,for_sale_by_agent
7797417,SE VENDE DEPARTAMENTO EN VILLA CARLOS PAZ FLIA DERQUI,for_sale,320000.00 USD,https://static.tokkobroker.com/w_pics/7797417_15209027801807358734960648963942582879168179544540828539662155080927115674948.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797417,Argentina | Cordoba | Punilla | Villa Carlos Paz,,,Argentina | Cordoba | Punilla | Villa Carlos Paz,-31.412320900000000,-64.494175999999995,apartment,for_sale_by_agent
7797365,SE VENDE CASA EN COSTA AZUL VILLA CARLOS PAZ,for_sale,320000.00 USD,https://static.tokkobroker.com/w_pics/7797365_63462321817116641110554322134792978379445520559165814793690987068194120665581.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797365,Argentina | Cordoba | Punilla | Villa Carlos Paz,,,Argentina | Cordoba | Punilla | Villa Carlos Paz,-31.392974699999999,-64.464558199999999,house,for_sale_by_agent
7834150,CASA EN VENTA  3 DORMITORIOS EN BECCIU,for_sale,325000.00 USD,https://static.tokkobroker.com/w_pics/7834150_99821543475322914361235057516468911666243061913302130194583961014484152675370.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7834150,Argentina | Cordoba | Punilla | Villa Carlos Paz | Centro,,,Argentina | Cordoba | Punilla | Villa Carlos Paz | Centro,-31.4099589,-64.5074912,house,for_sale_by_agent
7797395,SE VENDE COMPLEJO DE CABAÑAS SAN ANTONIO CARLOS PAZ,for_sale,340000.00 USD,https://static.tokkobroker.com/w_pics/7797395_103126782374210960005265752196517713378774008691142487017749657319419656752316.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797395,Argentina | Cordoba | Cordoba Capital | San Antonio,,,Argentina | Cordoba | Cordoba Capital | San Antonio,-31.467631451454483,-64.515990999999999,apartment,for_sale_by_agent
7797470,SE VENDE HERMOSA PROPIEDAD EN B° BECCIU EXCELENTES VISTAS,for_sale,375000.00 USD,https://static.tokkobroker.com/w_pics/7797470_72832822611877342357606018552921507992873680849474122814590763278480910776651.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797470,Argentina | Cordoba | Punilla | Villa Carlos Paz,,,Argentina | Cordoba | Punilla | Villa Carlos Paz,-31.412915699999999,-64.504949899999999,house,for_sale_by_agent
7797352,CASA EN VENTA EN CARLOS PAZ,for_sale,400000.00 USD,https://static.tokkobroker.com/w_pics/7797352_93693616739809895863652135344536072122231846525796280292820365714205538686401.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797352,Argentina | Cordoba | Punilla | Villa Carlos Paz | José Muñoz,,,Argentina | Cordoba | Punilla | Villa Carlos Paz | José Muñoz,-31.414640699999999,-64.488135099999993,house,for_sale_by_agent
7797374,SE VENDE CASA Y TRES DEPARTAMENTOS EN BARRIO LAS VERTIENTES VILLA CARLOS PAZ,for_sale,420000.00 USD,https://static.tokkobroker.com/w_pics/7797374_24765381843694981343435149260096227118978747436857981675871273288674237057692.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797374,Argentina | Cordoba | Punilla | Villa Carlos Paz | La Cuesta,,,Argentina | Cordoba | Punilla | Villa Carlos Paz | La Cuesta,-31.409750699573940,-64.476188199999995,apartment,for_sale_by_agent
7797434,"IMPORTANTE CASA EN VENTA EN FALDA DEL CARMEN,FRENTE COUNTRY ESTACION DEL CARMEN.",for_sale,420000.00 USD,https://static.tokkobroker.com/w_pics/7797434_42649753814076417406947918627648877633419620114191144934180191501344550017220.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797434,Argentina | Cordoba | Santa Maria | Malagueño | Las Cañitas Barrio Privado,,,Argentina | Cordoba | Santa Maria | Malagueño | Las Cañitas Barrio Privado,-31.489972466283173,-64.459325000000006,house,for_sale_by_agent
7797478,"IMPORTANTE CASA EN VENTA EN FALDA DEL CARMEN,FRENTE COUNTRY ESTACION DEL CARMEN.",for_sale,420000.00 USD,https://static.tokkobroker.com/w_pics/7797478_2314062151919058456178727023882034876050051740726515102379771385367594579439.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797478,Argentina | Cordoba | Punilla | Villa Carlos Paz,,,Argentina | Cordoba | Punilla | Villa Carlos Paz,-31.490394303315206,-64.453166999999993,house,for_sale_by_agent
7797460,SE VENDE CASA EN BARRIO LAS VERTIENTES VILLA CARLOS PAZ,for_sale,420000.00 USD,https://static.tokkobroker.com/w_pics/7797460_18141405489373178836242595462916113966404568222384349117512857926538559810270.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797460,Argentina | Cordoba | Punilla | Villa Carlos Paz | La Cuesta,,,Argentina | Cordoba | Punilla | Villa Carlos Paz | La Cuesta,-31.409750699573940,-64.476188199999995,house,for_sale_by_agent
7797490,EN VENTA HECTAREAS EN CABALANGO VILLA CARLOS PAZ,for_sale,430000.00 USD,https://static.tokkobroker.com/w_pics/7797490_115523220931526262512194257020872388103119165376060509368360022496905746563355.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797490,Argentina | Cordoba | Punilla | Malagueño,,,Argentina | Cordoba | Punilla | Malagueño,-31.381463900295358,-64.540385000000000,land,for_sale_by_agent
7797428,DEPARTAMENTO DE CATEGORÍA EN VENTA EN EDIFICIO MELOS A POCOS METROS DEL CENTRO DE CARLOS PAZ,for_sale,450000.00 USD,https://static.tokkobroker.com/w_pics/7797428_56374155298074151869708893819080661413158780147784537248619065233452193447860.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797428,Argentina | Cordoba | Punilla | Villa Carlos Paz,,,Argentina | Cordoba | Punilla | Villa Carlos Paz,-31.420757800000000,-64.495499899999998,apartment,for_sale_by_agent
7797475,"SE VENDE HECTAREAS, FRACCION, CASONA EN SAN ANTONIO DE ARREDONDO",for_sale,450000.00 USD,https://static.tokkobroker.com/w_pics/7797475_7362807882540238944822303949636875252841644538107640905755703923792109077399.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797475,Argentina | Cordoba | Punilla | Villa Carlos Paz,,,Argentina | Cordoba | Punilla | Villa Carlos Paz,-31.468633636795928,-64.515861799999996,house,for_sale_by_agent
7797472,PROPIEDAD CON FONDO AL LAGO SAN ROQUE,for_sale,500000.00 USD,https://static.tokkobroker.com/w_pics/7797472_3666000121165512006637694593336690192676129392182779928605828988520211405461.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797472,Argentina | Cordoba | Punilla | Villa Santa Cruz Del Lago,,,Argentina | Cordoba | Punilla | Villa Santa Cruz Del Lago,-31.377701445333713,-64.483565999999996,house,for_sale_by_agent
7797465,SE VENDE IMPORTANTE CASA EN BARRIO CAUSANA,for_sale,550000.00 USD,https://static.tokkobroker.com/w_pics/7797465_80974957214611202109831883565793063579459562015587811955812424427129198043238.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797465,Argentina | Cordoba | Santa Maria | Malagueño | Las Cañitas Barrio Privado,,,Argentina | Cordoba | Santa Maria | Malagueño | Las Cañitas Barrio Privado,-31.463286599999999,-64.406944100000004,house,for_sale_by_agent
7797400,SE VENDE IMPORTANTE CASA EN BECCIU,for_sale,600000.00 USD,https://static.tokkobroker.com/w_pics/7797400_38361482038301898028387152014845161732545339394950356517377504394006356798327.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797400,Argentina | Cordoba | Punilla | Villa Carlos Paz,,,Argentina | Cordoba | Punilla | Villa Carlos Paz,-31.412389000000001,-64.504237799999998,house,for_sale_by_agent
7797371,EN VENTA COMPLEJO CABAÑAS EN SAN ANTONIO DE ARREDONDO,for_sale,700000.00 USD,https://static.tokkobroker.com/w_pics/7797371_109416550693953225095972746304620560758595248858365980199538850390567384447290.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797371,Argentina | Cordoba | Cordoba Capital | San Antonio,,,Argentina | Cordoba | Cordoba Capital | San Antonio,-31.469312643938440,-64.516839000000004,other,for_sale_by_agent
7797442,"SE VENDE HECTAREAS, FRACCION, CASONA EN SAN ANTONIO DE ARREDONDO",for_sale,900000.00 USD,https://static.tokkobroker.com/w_pics/7797442_296718440685378527338793940482066003452383829037864030497802013982331860651.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797442,Argentina | Cordoba | Punilla | Villa Carlos Paz,,,Argentina | Cordoba | Punilla | Villa Carlos Paz,-31.468633636795928,-64.515861799999996,land,for_sale_by_agent
7797366,EN VENTA COMPLEJO TURISTICO EN VILLA CARLOS PAZ,for_sale,950000.00 USD,https://static.tokkobroker.com/w_pics/7797366_73421985770902393932320038593941512981349812113046594741485544255001739558179.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797366,Argentina | Cordoba | Punilla | Villa Carlos Paz,,,Argentina | Cordoba | Punilla | Villa Carlos Paz,-31.398156199999998,-64.500127199999994,other,for_sale_by_agent
